pedon_Key,User_pedon_ID,peiid,Primary_Lab_Report,pedlabsampnum,pedon_Description_Report,Soil_Profile,Soil_web,country_code,country_name,state_code,state_name,county_code,county_name,mlra_code,mlra_name,ssa_code,ssa_name
20204,93CA029006,65179,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20204&r=1&submit1=Get+Report,93P0477,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93CA029006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=65179,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=35.6897,-118.404",US,United States,CA,California,CA029,Kern,29,Southern Nevada Basin and Range,CA668,"Kern County, Northeastern Part, and Southeastern Part of Tulare County, California"
20218,S1988IN119035,102018,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20218&r=1&submit1=Get+Report,93P0491,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1988IN119035,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102018,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.2486,-87.0139",US,United States,IN,Indiana,IN119,Owen,114,Southern Illinois and Indiana Thin Loess and Till Plain,IN119,"Owen County, Indiana"
20220,S1990IN119044,102021,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20220&r=1&submit1=Get+Report,93P0493,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1990IN119044,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102021,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.1736,-86.725",US,United States,IN,Indiana,IN119,Owen,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN119,"Owen County, Indiana"
20221,S1990IN119046,102022,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20221&r=1&submit1=Get+Report,93P0494,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1990IN119046,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102022,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.1733,-86.7239",US,United States,IN,Indiana,IN119,Owen,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN119,"Owen County, Indiana"
20223,S1991IN119040,102025,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20223&r=1&submit1=Get+Report,93P0496,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1991IN119040,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102025,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.1819,-86.8411",US,United States,IN,Indiana,IN119,Owen,114,Southern Illinois and Indiana Thin Loess and Till Plain,IN119,"Owen County, Indiana"
20225,S1992IN119067,102052,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20225&r=1&submit1=Get+Report,93P0498,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1992IN119067,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102052,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.1742,-86.7306",US,United States,IN,Indiana,IN119,Owen,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN119,"Owen County, Indiana"
20243,93NE159001,104029,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20243&r=1&submit1=Get+Report,93P0516,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93NE159001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=104029,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=40.8383,-96.9442",US,United States,NE,Nebraska,NE159,Seward,106,Nebraska and Kansas Loess-Drift Hills,NE159,"Seward County, Nebraska"
20244,93NE159002,104030,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20244&r=1&submit1=Get+Report,93P0517,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93NE159002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=104030,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=40.8361,-96.9425",US,United States,NE,Nebraska,NE159,Seward,106,Nebraska and Kansas Loess-Drift Hills,NE159,"Seward County, Nebraska"
20245,93NE159003,104031,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20245&r=1&submit1=Get+Report,93P0518,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93NE159003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=104031,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=40.8344,-96.9464",US,United States,NE,Nebraska,NE159,Seward,106,Nebraska and Kansas Loess-Drift Hills,NE159,"Seward County, Nebraska"
20246,93NE159004,104032,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20246&r=1&submit1=Get+Report,93P0519,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93NE159004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=104032,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=40.8367,-96.9461",US,United States,NE,Nebraska,NE159,Seward,106,Nebraska and Kansas Loess-Drift Hills,NE159,"Seward County, Nebraska"
20260,S1993IA169001,58780,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20260&r=1&submit1=Get+Report,93P0533,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IA169001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=58780,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=41.9521,-93.602",US,United States,IA,Iowa,IA169,Story,103,Central Iowa and Minnesota Till Prairies,IA169,"Story County, Iowa"
20261,S1993IA015001,858393,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20261&r=1&submit1=Get+Report,93P0534,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IA015001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=858393,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=41.9925,-93.7081",US,United States,IA,Iowa,IA015,Boone,103,Central Iowa and Minnesota Till Prairies,IA015,"Boone County, Iowa"
20262,S1993IA015002,101127,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20262&r=1&submit1=Get+Report,93P0535,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IA015002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101127,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=41.9881,-93.7083",US,United States,IA,Iowa,IA015,Boone,103,Central Iowa and Minnesota Till Prairies,IA015,"Boone County, Iowa"
20263,S1993IA015003,101128,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20263&r=1&submit1=Get+Report,93P0536,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IA015003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=101128,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=41.9833,-93.95",US,United States,IA,Iowa,IA015,Boone,103,Central Iowa and Minnesota Till Prairies,IA015,"Boone County, Iowa"
20264,S1993IA015004,917143,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20264&r=1&submit1=Get+Report,93P0537,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IA015004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=917143,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=41.9983,-93.7228",US,United States,IA,Iowa,IA015,Boone,103,Central Iowa and Minnesota Till Prairies,IA015,"Boone County, Iowa"
20265,S1993IA015005,917136,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20265&r=1&submit1=Get+Report,93P0538,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IA015005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=917136,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=41.9833,-93.95",US,United States,IA,Iowa,IA015,Boone,103,Central Iowa and Minnesota Till Prairies,IA015,"Boone County, Iowa"
20266,S1993IA015006,917176,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20266&r=1&submit1=Get+Report,93P0539,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IA015006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=917176,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=41.9994,-93.7228",US,United States,IA,Iowa,IA015,Boone,103,Central Iowa and Minnesota Till Prairies,IA015,"Boone County, Iowa"
20267,S1992IN119028,102043,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20267&r=1&submit1=Get+Report,93P0540,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1992IN119028,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102043,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.3847,-86.6347",US,United States,IN,Indiana,IN119,Owen,114,Southern Illinois and Indiana Thin Loess and Till Plain,IN119,"Owen County, Indiana"
20268,S1993IN123001,102088,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20268&r=1&submit1=Get+Report,93P0541,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IN123001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102088,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.8683,-86.6458",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
20269,S1993IN123002,102089,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20269&r=1&submit1=Get+Report,93P0542,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IN123002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102089,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.95,-86.6472",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
20270,S1993IN123003,102090,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20270&r=1&submit1=Get+Report,93P0543,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993IN123003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102090,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.0744,-86.4681",US,United States,IN,Indiana,IN123,Perry,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN123,"Perry County, Indiana"
20271,S1993KS129001,270211,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20271&r=1&submit1=Get+Report,93P0544,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993KS129001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=270211,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.1689,-101.619",US,United States,KS,Kansas,KS129,Morton,77A,"Southern High Plains, Northern Part",KS129,"Morton County, Kansas"
20272,S1993KS129002,270210,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20272&r=1&submit1=Get+Report,93P0545,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993KS129002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=270210,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.0186,-101.557",US,United States,KS,Kansas,KS129,Morton,77A,"Southern High Plains, Northern Part",KS129,"Morton County, Kansas"
20273,S1993KS129003,270209,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20273&r=1&submit1=Get+Report,93P0546,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993KS129003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=270209,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.0544,-101.951",US,United States,KS,Kansas,KS129,Morton,77A,"Southern High Plains, Northern Part",KS129,"Morton County, Kansas"
20274,93KS129004,102170,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20274&r=1&submit1=Get+Report,93P0547,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93KS129004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102170,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.1178,-101.919",US,United States,KS,Kansas,KS129,Morton,72,Central High Tableland,KS129,"Morton County, Kansas"
20275,93KS129005,102171,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20275&r=1&submit1=Get+Report,93P0548,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93KS129005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102171,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.2639,-101.76",US,United States,KS,Kansas,KS129,Morton,77A,"Southern High Plains, Northern Part",KS129,"Morton County, Kansas"
20276,93KS129006,102172,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20276&r=1&submit1=Get+Report,93P0549,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93KS129006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=102172,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.2625,-101.655",US,United States,KS,Kansas,KS129,Morton,72,Central High Tableland,KS129,"Morton County, Kansas"
20278,93KS129013,107445,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20278&r=1&submit1=Get+Report,93P0551,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93KS129013,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=107445,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.1175,-101.918",US,United States,KS,Kansas,KS129,Morton,72,Central High Tableland,KS129,"Morton County, Kansas"
20279,S1993KS189001,266459,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20279&r=1&submit1=Get+Report,93P0552,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1993KS189001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=266459,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=37.0533,-101.477",US,United States,KS,Kansas,KS189,Stevens,77A,"Southern High Plains, Northern Part",KS189,"Stevens County, Kansas"
20319,93TX177004,106056,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20319&r=1&submit1=Get+Report,93P0592,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93TX177004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=106056,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=29.6664,-97.3997",US,United States,TX,Texas,TX177,Gonzales,87A,"Texas Claypan Area, Southern Part",TX177,"Gonzales County, Texas"
20320,93TX177005,106057,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20320&r=1&submit1=Get+Report,93P0593,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93TX177005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=106057,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=29.3202,-97.5167",US,United States,TX,Texas,TX177,Gonzales,83A,Northern Rio Grande Plain,TX177,"Gonzales County, Texas"
20321,93TX177006,106058,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20321&r=1&submit1=Get+Report,93P0594,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93TX177006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=106058,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=29.2092,-97.6844",US,United States,TX,Texas,TX177,Gonzales,83A,Northern Rio Grande Plain,TX177,"Gonzales County, Texas"
20322,93TX177007,106059,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20322&r=1&submit1=Get+Report,93P0595,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93TX177007,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=106059,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=29.2092,-97.6844",US,United States,TX,Texas,TX177,Gonzales,83A,Northern Rio Grande Plain,TX177,"Gonzales County, Texas"
20323,93TX177008,106060,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20323&r=1&submit1=Get+Report,93P0596,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93TX177008,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=106060,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=29.2389,-97.7056",US,United States,TX,Texas,TX177,Gonzales,83A,Northern Rio Grande Plain,TX177,"Gonzales County, Texas"
20324,93TX177009,106061,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20324&r=1&submit1=Get+Report,93P0597,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93TX177009,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=106061,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=29.2064,-97.6547",US,United States,TX,Texas,TX177,Gonzales,83A,Northern Rio Grande Plain,TX177,"Gonzales County, Texas"
20325,93SD011012,198127,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20325&r=1&submit1=Get+Report,93P0598,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93SD011012,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=198127,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=44.3053,-96.6703",US,United States,SD,South Dakota,SD011,Brookings,102A,Rolling Till Prairie,SD011,"Brookings County, South Dakota"
20326,93SD115030,105755,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20326&r=1&submit1=Get+Report,93P0599,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93SD115030,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=105755,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=44.9269,-98.3383",US,United States,SD,South Dakota,SD115,Spink,55B,Central Black Glaciated Plains,SD115,"Spink County, South Dakota"
20327,93SD115030A,105756,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20327&r=1&submit1=Get+Report,93P0600,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93SD115030A,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=105756,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=44.9261,-98.3383",US,United States,SD,South Dakota,SD115,Spink,55B,Central Black Glaciated Plains,SD115,"Spink County, South Dakota"
20328,92SD099075,958680,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20328&r=1&submit1=Get+Report,93P0601,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=92SD099075,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=958680,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=43.7542,-96.5911",US,United States,SD,South Dakota,SD099,Minnehaha,107,Iowa and Missouri Deep Loess Hills,SD099,"Minnehaha County, South Dakota"
20329,92SD099072,958681,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20329&r=1&submit1=Get+Report,93P0602,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=92SD099072,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=958681,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=43.7725,-96.6331",US,United States,SD,South Dakota,SD099,Minnehaha,107,Iowa and Missouri Deep Loess Hills,SD099,"Minnehaha County, South Dakota"
20330,92SD099073,105713,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20330&r=1&submit1=Get+Report,93P0603,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=92SD099073,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=105713,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=43.7894,-96.6606",US,United States,SD,South Dakota,SD099,Minnehaha,107,Iowa and Missouri Deep Loess Hills,SD099,"Minnehaha County, South Dakota"
20331,92SD099074,958682,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20331&r=1&submit1=Get+Report,93P0604,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=92SD099074,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=958682,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=43.8122,-96.6489",US,United States,SD,South Dakota,SD099,Minnehaha,107,Iowa and Missouri Deep Loess Hills,SD099,"Minnehaha County, South Dakota"
20345,93ND019001,47145,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20345&r=1&submit1=Get+Report,93P0618,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93ND019001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=47145,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=48.7525,-98.3445",US,United States,ND,North Dakota,ND019,Cavalier,55A,Northern Black Glaciated Plains,ND019,"Cavalier County, North Dakota"
20346,93ND019002,47146,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=20346&r=1&submit1=Get+Report,93P0619,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=93ND019002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=47146,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=48.7532,-98.347",US,United States,ND,North Dakota,ND019,Cavalier,55A,Northern Black Glaciated Plains,ND019,"Cavalier County, North Dakota"
